"brain.1" "brain.2" "fetal.brain.1" "fetal.brain.2" "fetal.liver.1" "fetal.liver.2" "liver.1" "liver.2"
"35766_at" 113.647461545321 58.1608752645783 193.683677277617 239.440739793503 3653.97885116538 3814.05625766193 6039.43509741911 4706.86748908631
"35767_at" 5566.24697038755 4963.1969596294 4774.61412199604 5093.57866766615 3715.30711431854 4931.0680728054 1259.21719129706 1160.01456684555
"35768_at" 403.909978905529 539.558848683231 496.588716747664 401.448248316932 480.894207265277 457.269586687103 220.719434962573 301.970273461831
"35769_at" 3023.81258140738 3456.7192153188 2212.82701366904 2589.76324670756 1850.58967257065 1199.93181391113 1964.38123206317 1891.21840567664
"35770_at" 4485.72791226837 5071.38255738732 2210.30255851715 2053.85735067399 2755.52428242985 2253.87535428563 1720.50254599183 1793.2236202903
"35771_at" 1224.83493596468 1628.68006635037 1024.45230789678 1289.18386395111 224.84427503493 132.054455704506 231.407018151998 230.177890125044
"35773_i_at" 924.143344936123 1242.37756310822 361.790679305234 744.200365037042 1628.39594533766 1616.28285903967 3063.138006915 1976.78833872683
"35774_r_at" 2551.74282139483 2317.76750932589 1248.12288335103 1168.63283481676 2138.84969921931 2181.65622198964 5381.94667116906 3401.30103800109
"35776_at" 1250.78381184143 904.686672463368 1693.19126869672 1712.38342567983 1374.94811055528 1620.36263498892 2329.80371516703 2311.83847639356
"35777_at" 1382.35572720285 1564.02649264316 821.232796963911 849.082945302254 697.852396245212 668.396287818083 772.511205406146 413.421683801722
"35778_at" 11997.902955074 8543.86145777703 12466.977258339 13603.8027158744 199.460103366119 216.853380152479 141.533926252521 213.044134559898
"35779_at" 617.667045658052 377.138518350637 528.996444835736 713.257878351202 51.7855314724155 147.502312245422 36.6619561876645 43.8280096091611
"35782_at" 408.843476772321 473.552163257736 772.491960397661 485.58279224462 776.93198880993 780.098191099074 920.20648813855 1191.21819037029
"35783_at" 1174.46746132824 831.03428329179 626.321825908619 582.619986906261 723.910090834793 776.915541490613 1033.64755092258 1017.9163105414
"35784_at" 221.27884768397 214.962629780617 233.266521105082 256.621137805055 146.127097327528 261.059949276531 132.0467267109 297.778405896055
"35785_at" 4747.13965938196 3472.89155665731 1069.99867321306 1125.82756417162 2233.86550967785 2595.54636363198 768.618364167935 654.985471836069
"35786_at" 1079.44989305509 1670.55894481386 939.547478908244 916.965422465761 623.385276637164 676.556225667848 424.362129286507 623.715402649674
"35787_at" 5697.92646725457 3716.69463613474 8778.63404443019 9389.16488764942 1359.08955702369 1373.85135003512 693.754612419038 454.30567880828
"35788_at" 103.157339535325 116.458597116372 363.836503071025 424.231367075833 54.7156558800965 22.8087592634773 25.1404954371668 36.5872853503093
"35789_at" 705.168658044207 690.985917512335 809.87463804507 1141.46556070284 72.359093363965 215.417929656424 225.7638040044 261.991266585426
"35790_at" 987.13212587073 742.015840834649 1488.44722722596 1634.71167922231 436.67720813375 519.5529248179 344.288143349958 206.211087060574
"35792_at" 852.888466260034 1353.25375627347 459.588400387768 400.642644597627 381.618206903862 258.427301438096 952.90843598627 942.110569970795
"35793_at" 1336.59742323105 1314.50455124732 2246.63469151956 2344.87361494737 590.25389545444 675.815877375016 342.167406626801 279.509998422662
"35794_at" 117.075145954421 174.253301456325 384.198662912801 388.30006820067 33.3427940874157 125.894970320961 43.8002527257599 207.846127149021
"35795_at" 643.760689701093 512.010689779024 622.80616673494 835.603934583806 767.933312534234 874.2210291244 715.540929273775 1047.14485885091
"35797_at" 25.7294631844513 44.0738303779292 118.25978688359 66.584153008777 85.4353509723661 33.945164992438 102.117935551343 92.6972943070016
"35798_at" 2776.27916488265 3945.01312677746 2432.17291445054 1893.01309699385 2142.30990955257 1402.92966319109 3412.60288609371 5722.82588373792
"35799_at" 154.856042046887 98.8024366498 179.985073243911 185.019804410764 242.385072810644 386.374739845636 236.113456778979 208.703632915919
"35800_at" 540.150032939789 562.230337548237 2046.17300816571 2481.79410748462 448.888898457425 589.277746639438 356.788216173548 394.295925295625
"35801_at" 442.130655720618 577.319459294329 551.685685032393 513.003547264234 453.77396356767 445.678640677756 439.125238233585 402.366202438524
"35802_at" 232.147732926988 42.8525629754447 582.938496025051 511.796570220083 377.183357380954 171.451904655652 117.990093658291 114.911924295552
"35803_at" 174.631773208971 83.5422806520665 793.704898408155 791.241705910026 150.997897295195 220.123407108299 155.930032207486 128.987353890896
"35804_at" 195.161026143256 171.120533639089 228.363622501485 224.592177747124 245.740716918729 363.061069853779 193.736614179546 229.155618654556
"35805_at" 719.807233107525 828.347787200685 676.59171365577 672.201732811957 526.902615494716 559.923723495717 1043.04372234185 1043.94433427795
"35806_at" 179.690943971157 201.901227890369 193.240073822681 228.120490084337 156.582761665884 176.709650370192 379.308351720787 232.158985549848
"35807_at" 1181.21881225905 898.068022181174 757.925463004848 721.989905264952 7368.26501662885 6666.69333767024 2983.75907817025 2529.57498749059
"35808_at" 311.635491930501 291.275983949533 695.496503993389 882.062147163045 266.341745641126 362.746676524609 132.364199095207 288.441472132699
"35809_g_at" 781.939454451521 433.535545341313 879.929111442298 1106.41518202917 670.831008356776 533.665575538961 358.475834029725 264.893294268327
"35810_at" 555.082733355413 376.713410582447 740.829978146686 877.193877581101 786.461887277817 971.74701711657 458.483260531546 534.858364772586
"35811_at" 359.032849956893 209.836596430036 282.694494098107 271.763162743071 110.860840559132 175.000792832764 68.7930934631484 17.1213952231498
"35812_at" 162.007210977396 232.120019606367 517.927068184001 532.725174238823 322.027657203827 230.164604889426 211.238215442126 541.111317196251
"35813_at" 358.019174082483 558.400329506431 861.497091897437 997.692347533461 556.681165439816 521.121713667787 156.408029845047 528.059986729775
"35814_at" 478.280902284436 302.76034310714 1434.51203414467 1723.26882037923 651.241270792803 1011.70682266618 474.180444154993 398.281870145108
"35816_at" 3087.37184434093 3345.11005802891 1389.97864592032 1528.81840058014 8128.08952775736 9149.06146511099 2827.61141259615 3393.10411069371
"35817_at" 20621.6331959216 20144.0436204663 1531.42725279871 1617.70383738016 129.728605801139 97.0236274932105 216.710159941502 68.4743326042788
"35818_at" 3244.66607146147 2130.37030922975 2202.45591302617 2699.15750864453 1137.54738583499 1777.3997170058 539.767108213191 508.644662764032
"35819_at" 2458.53167615874 3013.84698873766 869.135466604035 878.310116962925 1771.31402007442 2200.83939149551 4200.47540940461 3319.10677240984
"35821_at" 89.7894612246946 165.674703971869 119.958643338552 186.092106703033 241.078057035632 172.209638276279 242.995737129892 182.8296040044
"35822_at" 121.263078210538 24.6153761897412 101.914076120793 27.8880239089773 11187.9216952131 10591.4638342737 16390.530005428 14005.1222140008
"35823_at" 5394.89270539484 5228.0610628223 2720.77350311404 3256.79925945734 14302.5711146517 11549.9533053406 16545.4757190289 8951.58104930974
"35824_at" 2588.2637925825 2407.75425291461 10257.6219246966 12231.4165636708 210.017868141627 320.692243310671 104.520563566425 31.0633329716
"35825_s_at" 190.598352027034 280.909750355166 1561.20392195212 1823.35714445327 20.7897605861768 39.3331008301734 15.5693657197669 60.5609047125237
"35826_at" 1646.04679592566 2066.88081325051 1061.53018152243 1075.21071083837 790.824692529872 545.419529900059 843.159573331313 688.88519349436
"35827_at" 247.563284491041 222.893660356718 610.535715391087 722.272443452662 621.300128058359 995.850460472771 432.524300538346 361.085861886328
"35828_at" 5758.94940319193 6467.08364607633 5308.89314012101 4226.43865611359 1198.05109179092 1249.71686443846 1498.58536218071 1458.37862075184
"35829_at" 1235.67731492183 737.196640337562 1982.36694874887 2534.66522039916 122.019406188264 107.379025791058 13.8951173155415 84.7212587746211
"35830_at" 2460.15320592551 2864.98012229051 1803.6052151892 1885.16219376014 1357.69265531725 1190.93864975209 1678.29794558736 1392.5906092859
"35831_at" 5689.79243747221 5565.2823134285 4247.85381485137 4477.71275443307 379.362408601053 346.426288536816 195.326263535037 176.174451968716
"35833_at" 288.790187797612 202.205877421513 415.566656439024 403.943636157134 186.64227572853 213.620827399088 134.526286294977 116.690987156643
"35834_at" 58.6709056137084 24.931040705911 74.3552711473726 77.6617901608461 3647.58217312938 3773.01174214782 11719.7265356109 11966.0382322824
"35835_at" 3517.90969377291 2650.20898460515 1414.94281634113 1888.85757158466 1557.86104274813 1237.73353716598 1415.23225025883 1370.22894288027
"35836_at" 1345.37036035616 1834.67748519038 882.991231339434 1079.91735500845 1785.77276045906 1882.13657777296 1606.48689883195 1708.48444420689
"35837_at" 607.107821392595 432.152451947399 312.772900532187 347.10332584385 15.4952836450327 6.80721273868923 7.05149566185161 11.967684827022
"35838_at" 152.362777280446 172.097950850638 263.688145622223 366.699141847173 300.471181244788 370.227148043679 145.142502686731 220.612560086424
"35839_at" 289.610181728966 150.772253898053 888.290054751469 993.459519708102 611.608982857245 533.342549698876 80.0672870092425 78.4000994042253
"35840_at" 1204.5845565472 1124.39107407359 147.865079457191 429.051563784442 1775.88182538107 1269.09455156392 1291.81355152979 1111.55627659269
"35841_at" 2179.41081615516 2015.22665016404 854.609422136523 1117.79254855155 3270.43545169665 2834.0689639424 4298.75772344975 3865.78235142959
"35842_at" 545.034820593214 269.945343316356 349.447370300316 395.616926933482 650.05246837189 895.406308989987 214.65175379645 247.032313567221
"35843_at" 346.924867595461 197.209161047363 452.824002561425 312.609288328062 322.566570074371 420.267667782613 204.645352436704 211.302129657785
"35844_at" 498.847149761079 526.211840838039 150.296194644162 72.937417498492 1142.13330254256 1119.55659150689 1340.63594401818 1314.70259296418
"35845_at" 265.26663053842 210.490931039612 735.030841443348 822.229582679636 192.691141817022 294.218806613124 240.698109480571 171.672161542962
"35846_at" 2455.38657410586 2620.17884397599 2130.69411163536 2105.51076065582 353.558483758138 359.283470362202 401.349717977512 482.554774835017
"35847_at" 443.14522957172 311.099640521601 972.309872342926 885.373937229868 318.040994012682 328.708446163916 315.178751294562 418.863785830401
"35848_at" 617.360186744383 1160.92877864093 2184.48835913786 2320.47541186505 290.136765360524 548.512271485532 174.440290159737 216.723821275952
"35849_at" 418.035034933588 418.709577331712 713.408815708139 504.002939865392 331.08020213678 351.609841726925 319.355050212169 446.177509573418
"35850_at" 252.970570655554 490.196537398805 326.502819030012 185.606582597849 767.16869953415 676.105695597251 310.458830804482 342.694681165128
"35851_g_at" 29.2756060705624 66.5793916710125 38.0581260802599 30.2589073597643 221.974175212491 201.823868526463 20.5616013447901 19.645464723864
"35852_at" 1024.85461283531 1218.76072403036 448.129931583359 361.580142224592 366.653743943822 314.035630945953 830.588220959475 1100.23239474452
"35853_at" 1949.74082764684 2002.3525260911 1729.78055279293 1368.75498736457 2106.11307301152 1939.61814969699 2093.24899331479 2096.75056523491
"35856_r_at" 100.247971775304 83.25714870949 80.5555228955819 124.327997556018 24.7872010224785 74.4132668580427 99.4760684486295 109.571230543703
"35857_at" 67.6173863460769 68.4424368154054 176.532569285649 143.089753334325 25.8568453084581 32.8102333384824 98.4562725849245 45.6680231426699
"35858_at" 456.529541115624 433.705714247277 706.889951152948 638.255909426979 294.309856172623 156.15035565773 178.007454572084 277.102710116733
"35859_f_at" 152.089442124019 150.387914075204 291.629862311016 374.050749086199 139.334654002411 47.1108553231424 95.7834532299576 46.1426848494567
"35865_at" 66.6908982318358 7.40227671337032 41.5713365985828 27.4413874492492 73.8001118932641 73.200396665657 99.1716192218008 33.502580588606
"35866_at" 95.7188867286564 61.0224416103965 70.38165189156 73.8268283237728 47.661212347969 8.62279255930165 19.6040896009993 25.2052153119108
"35868_at" 110.269539607349 179.193184314841 268.355747736403 430.823648228442 152.832112624733 423.23255244094 679.96864700328 424.922199937883
"35870_at" 22.1153937838072 62.4512748351137 57.8667812109 66.3650769836363 166.609781535711 88.01555582214 61.3706558032417 25.6019102447385
"35872_at" 37.2481124759002 80.8190700455075 165.895396239656 180.55367070229 219.80246534612 196.469687337475 251.482617637315 76.3339024419207
"35875_at" 75.1398005730827 75.0009436479532 190.815583856703 87.7594856325797 43.5723224462945 54.9471915205772 145.205788777245 183.424164658601
"35878_at" 51.1967527182004 38.8689631028718 180.158697528925 219.237909501799 14.0602904147699 63.2796871329146 61.9068129653867 8.91183179551904
"35880_at" 852.233718438589 825.39850609957 698.468186321352 533.10255142641 55.2343662287313 216.267892917882 71.8941193114275 142.317181431741
"35884_at" 276.687112965838 204.675463342209 542.830577511921 427.215916073615 487.914547043863 635.480153099563 289.95943077401 449.266794455723
"35885_at" 65.7813940748246 37.6023021340436 255.277492309291 281.797522644853 8.9482684963208 37.5809447958743 48.5189913120539 66.1659991453965
"35887_at" 86.1398032514462 200.894045654264 34.1653742326484 40.7605632908212 139.899154563285 149.750854958851 166.082498249262 60.2348680318513
"35891_at" 19.0882507255887 25.6578259165498 44.0862126678925 19.7853139070163 144.460149902827 198.468600572326 419.758252343745 422.001432471345
"35892_at" 27.3758951782359 39.0997634297731 161.326599179796 79.106835227456 55.5859529403308 126.112577310565 30.0259572778497 79.2395704624177
"359_at" 142.711912424873 117.812011369683 189.60287996897 165.229991706643 366.10948899266 409.036483075324 273.630947590436 549.642313310317
"35903_at" 2551.00525445502 1192.80631936027 890.393978619102 898.684339776938 89.6094076376757 61.3067583270945 55.7678522042765 82.2009940375074
"35905_s_at" 42462.2027671381 25438.5379916597 20458.2641362504 22658.2685785996 49765.540849352 29046.4632111107 55257.8263269688 34051.2046483483
"35907_at" 214.857581080129 124.761963947918 412.654279039942 278.998530594018 573.209560039276 766.16490109563 204.29033896933 221.705386815648
"35910_f_at" 635.63651610698 530.909711915859 797.272904585983 491.36726605698 1402.92687778367 1031.80884432521 1848.88638792958 2266.1495700303
"35911_r_at" 1635.27535132639 1651.45237385655 1169.53939332941 896.216073831109 2435.2902442802 1918.6872076134 3328.71596424112 3076.79178669103
"35913_at" 273.967305033281 199.067954525837 302.898095736784 322.048722921801 619.436761034727 434.102960554941 145.083363126302 204.329442598782
"35914_r_at" 6.6690602056127 10.8509024189432 8.33150010985873 27.5449978633425 51.3928750580994 2.3376200991538 3.8328296064465 60.7968533251726
"35915_at" 344.21921339273 418.113517342565 460.99001647339 118.890027668781 746.791464019024 324.464633207373 1841.09116773217 2215.05806841343
"35916_s_at" 403.692682792161 263.02130168938 742.903780286093 843.785190128704 589.747428866027 558.122721863323 233.739092347713 172.816407526025
"35917_at" 18971.2146038359 24078.5202194827 4112.35059265072 3587.15133804869 179.312621451363 105.216069335103 121.455082234349 177.878539929734
"35919_at" 112.811223568734 49.9996422805418 120.724432733011 86.5569727934253 172.061797066262 210.393468913899 119.399411701989 181.08690891184
"35920_at" 76.781955111682 25.8813952485488 132.695070565795 110.177095737835 680.231339016117 865.577759324508 68.53798783378 147.253240136616
"35923_at" 721.838984352938 873.504307202584 486.99175377377 560.673555004845 187.085708834673 245.580651979413 121.304403852121 727.417489188067
"35924_at" 60.7076917485006 84.6371582636115 270.01166568879 351.848894499796 37.1260339792174 58.8489911408767 46.1706890837193 92.2178773541356
"35925_at" 20.1888155082926 85.4437650522406 31.8148709694317 19.3671382540065 40.2018932814416 13.2668619764037 3110.66641062934 3145.82017694323
"35926_s_at" 18.4695608019607 20.1971970593515 58.9143504729556 150.14770996037 2776.72996676069 3625.92229337057 622.062974661853 671.134138127032
"35927_r_at" 1.57882652659551 1.13192055000846 0.831191085806515 14.2349159611065 33.4013487376631 50.555311605067 35.7151725167072 16.7280339491025
"35928_at" 120.712362636503 150.367870610356 190.240890315506 40.700585897815 284.584719544286 199.635342254303 163.572238275212 229.812931222005
"35933_f_at" 347.68783455781 315.721986190321 631.490728149378 765.535811250691 150.636230481581 154.884460243109 322.314660601514 253.991546778761
"35934_at" 302.857463759638 212.366485476462 743.909071420971 752.21482550287 417.901744047 524.637387056543 291.051611307109 217.164109534679
"35937_at" 34.3385654746383 52.2322873462396 57.0006998539592 10.1584029843603 253.996040804068 290.099032747372 111.740949056513 121.326688946244
"35939_s_at" 432.295591872492 468.961822254947 889.803400567694 794.742143107677 1023.63557582753 1038.02357687867 1130.62074103307 1140.27435330351
"35945_at" 121.856560822247 139.861782728078 361.451041788304 546.903406532228 51.1795982309206 16.83437455794 133.837505298681 50.1694954035801
"35946_at" 709.337076099178 578.640167411276 392.150210589405 511.392235430642 80.3878314760488 22.1520997933301 41.5555130732694 24.6008518058861
"35948_at" 83.5227688913024 222.093226311334 192.849692976751 72.2814637387153 227.237490620315 257.190997859615 159.70767435111 310.450808210262
"35949_at" 35.6404209126771 109.747816646795 211.380054385506 159.895434690828 77.6645848568155 48.4067114624142 25.7861628506547 94.4650716444046
"35950_at" 206.791060866534 185.197644271741 443.283899002102 300.494881813171 209.391908974271 171.994892157045 198.066770745451 321.256645197878
"35951_at" 172.058453802544 256.371395876764 149.242293599541 279.519505251504 36.1331354247185 26.5022169840581 12.5618626806535 38.5922218542932
"35953_at" 23.2960464636055 23.1614441383764 49.4009700102818 28.3156395994894 553.952965512438 477.893159375443 549.702136626044 821.242753375052
"35955_at" 493.298297763116 465.130111590537 796.873521368832 729.86404937031 837.255252333749 666.93062242985 697.379700663691 991.755767555214
"35957_at" 566.47706172748 907.323466003858 609.11219805283 549.457562681783 47.1400693781052 66.0863004405122 43.6933886161548 62.6885778889461
"35959_at" 1232.28749434314 1139.3370574204 314.306931463458 312.71604206088 26.0503022153792 14.8797795434201 15.9078173844728 11.230110079366
"35960_at" 38.424683218804 92.2709125879058 134.291803258344 105.409894036258 172.872428859925 228.476883225533 75.9460826964786 59.0871864684201
"35961_at" 45.6167913202801 94.0329034935323 315.74978813161 282.486740832255 108.07216421843 136.114027912407 15.7837291397568 69.094042139635
"35962_at" 367.725637277059 747.246055032883 1006.96436560638 1181.35010019249 159.275829280922 113.667778550289 65.3620477173642 100.565788322668
"35963_at" 556.656270019223 447.110403223669 237.0232836893 342.89769198008 440.995696960037 435.545901654191 502.852353863948 329.314787129806
"35965_at" 56.463354052214 17.6724084939695 37.2730513181367 320.924596235543 2573.3011404783 3031.07840101888 53.4432550710689 38.7008481095896
"35966_at" 68.1069067508817 107.164265812008 204.930323474076 214.228784353891 97.2793497169208 57.8198198141902 102.519515171496 40.3080660277597
"35967_at" 393.360209447017 252.922939668167 395.985498098784 375.57949656665 612.267526142367 545.366346130135 610.735523757885 1078.57111601001
"35968_s_at" 162.876549173243 164.585471849644 347.321599171457 214.609281588388 295.184836729662 316.394884473833 161.235341491525 168.795550327323
"35969_at" 91.7353065624299 59.0808894625617 245.133682773771 178.271475991336 90.7370427251345 84.4071561069716 18.9337651956762 62.281509733125
"35970_g_at" 120.301682420832 63.7381190036366 118.998307136665 155.449870581935 18.4434409454388 47.7745171294342 91.6167996976561 68.0305653618777
"35972_at" 79.6615723901706 68.443253397032 189.404150476558 146.781902027786 22.2607052183784 24.9770906534482 141.92366294653 13.6921117584413
"35973_at" 248.755458338896 155.302758653259 622.417087517338 699.994970503554 73.867327253776 117.15547981993 37.9614640394611 84.1266876756419
"35974_at" 88.5877733678107 90.1306594654585 40.8149725985533 11.963492021577 33.432514106372 37.9544088037104 41.9587597074275 24.2881027629364
"35975_at" 96.0153211425342 56.2086868051923 491.997354242804 721.18540963948 15.8419798191803 51.4601982756174 16.7149846091151 20.0570177980687
"35976_at" 210.486380249655 357.823183562788 123.012402128354 57.7785262424908 68.2536965294542 54.9311692373117 74.0008525307639 90.4010267664315
"35978_at" 955.419162585803 581.429630450147 517.7259468206 416.546063380874 317.944187055688 356.910272856033 232.513146081293 241.582225195516
"35979_at" 357.999723889249 325.911404003551 253.253955736829 261.215896013755 516.929226652563 488.447799232484 405.53642614148 416.255325122535
"35980_at" 1272.33417003945 842.998331009653 797.937416943369 1087.06018529552 118.409719245211 160.975672029969 62.8623269020822 82.249201620148
"35983_at" 1587.36032307406 1913.66062087201 1521.96934770179 1507.86068531293 1986.99445734908 1827.30336879552 4045.06729675241 2812.2664418828
"35985_at" 326.482765971823 215.089566110915 326.836399865338 300.094265880119 211.834752220246 418.934835302396 278.017462131009 240.663436674283
"35987_g_at" 881.500749095954 1002.95136574961 690.922695574075 755.989630640218 772.816499534203 657.998867242023 874.975187644381 587.872501911356
"35988_i_at" 1326.57467796955 1907.59030246098 799.366868243808 886.991334530137 535.110708470121 754.093577166163 1142.61824695346 510.722230654358
"35991_at" 118.13102904814 138.12901525223 110.555748808409 161.563427246494 110.37313495053 132.030460840142 127.787606032635 77.5295499609838
"35992_at" 310.879806512214 408.431886665979 306.938433669239 274.180260448166 176.41245525156 161.191802435073 113.807053566897 317.785480590626
"35995_at" 133.102179633033 95.0159957997135 275.149303170806 150.544880086305 697.578914284771 1000.44696994361 72.0030692639376 123.308815315092
"35996_at" 668.173819850872 709.79947052426 1250.07740500063 826.081707243533 2642.62774698231 2470.44046877076 1867.78118316177 3604.18259753062
"35998_at" 15.0486177235721 37.6839740857326 682.172283266927 1549.87676519229 3.60610634892085 11.5462862518342 2.94735345602736 11.0708230131447
"35999_r_at" 325.227357695072 227.865689218626 228.343694107142 197.497642177624 313.909774409493 268.6528940033 171.693499010107 191.636094269373
"36002_at" 594.714298901482 321.551717609793 834.381558654989 744.807872171235 271.559019722395 265.022458363429 270.101731902673 49.6090186587771
"36003_at" 437.273018672441 370.886682975947 352.454803019057 282.51746298174 380.872412354787 282.995291282569 283.372519971789 292.009645372829
"36005_at" 50.5964090663149 55.2244187287219 163.848197811148 218.831474342328 99.1366662362744 192.85142344324 27.6865298381129 48.7373928663218
"36008_at" 968.341059003068 805.18479480588 985.593477213318 923.193969321707 1073.1828715357 942.024996499447 205.809952670021 806.627861928767
"36009_at" 83.6583308672908 70.9774434389574 225.601436317534 273.535632558058 469.914723284971 276.650542589257 116.698893261964 32.4037704241967
"36011_at" 600.182521170132 786.214192491025 735.366321042026 496.692784692709 471.703244292959 576.88704636895 995.341493432617 1329.5377245587
"36012_at" 154.052185725393 123.406101001051 516.601605190956 464.110114488094 92.7900751399301 80.938710894241 46.3474622017547 38.5403585764009
"36013_at" 531.948396799712 337.218159327933 800.679340936987 1130.5858253559 90.2813735384595 143.313023617162 222.071140858071 156.686918061961
"36014_at" 105.585908786595 56.2464583017444 317.609136914667 244.889869378065 548.278243988565 709.867424185245 393.461929107539 311.080018428835
"36016_at" 703.187926761609 1018.23571103847 469.141338842686 487.956036425383 335.718571673903 245.272899481716 247.149880021666 285.0792811001
"36017_at" 93.3550908821857 130.554531549321 175.318074955991 166.052755252457 28.8875746628683 65.5376275649252 15.6401768501724 44.1198133729194
"36018_at" 1698.04530009123 1444.46809119065 526.94736452155 210.661815959489 361.621019510334 279.1992014238 202.017147606328 322.122474416036
"36019_at" 815.952397150067 864.171941994356 1277.34655661376 1129.07476944199 1120.7347521136 1300.24232999609 950.062632717243 1013.15449081781
"36020_at" 138.956816327651 79.2602974373509 326.849259102571 466.102569888545 105.778633057099 37.0759689194013 34.3064147862179 122.35364265933
"36022_at" 109.443633047283 21.1926973648195 63.5877036759562 112.83864515673 17.4937487935546 7.99579623739198 24.4839396806077 11.5305237233908
"36023_at" 487.209508558401 549.419870450305 471.707088949704 699.468845921798 404.497472169145 672.193810929132 326.824246962986 409.948158692696
"36024_at" 240.333398622483 239.725400127303 340.583572304508 274.484123885688 307.191797598587 201.518893714265 301.796780901352 405.466282975195
"36025_at" 403.56697095052 651.404767946808 712.295499836362 719.671577118484 182.75916852866 476.171118920862 131.26741247501 77.2961964893508
"36027_at" 2838.32345874938 2393.83975118538 1832.83202861901 1683.34846345634 2035.87992986407 1937.29515681419 4392.60248731807 3216.56659760732
"36028_at" 129.485916452023 183.348955624907 324.039261363929 178.628473165444 1008.88308761236 1043.6804824172 911.108912691955 1407.34797386162
"36029_at" 352.40220700928 272.801681424425 525.935598178324 616.450009994582 17.2348892166631 18.5262679868878 9.64228027754773 7.04692116506244
"36030_at" 907.930230748771 1327.46115718146 566.906896370595 470.020720672741 354.826253827689 437.798707257066 710.724936935064 404.492767701277
"36031_at" 364.371867020785 370.837687896812 492.85455398677 457.410669620391 152.461383745076 377.021036439939 114.182948976871 208.512608425418
"36032_at" 684.729633196382 483.23319854847 491.911727368056 430.859612713206 377.805493228461 465.006864887546 214.641628953715 161.63687331419
"36033_at" 112.6015685768 119.740153453893 205.314682368468 273.080388385781 96.7928100480256 222.770653995562 64.4496652336261 95.7109302947302
"36034_at" 161.973298858605 209.08986614985 338.173045409412 194.721916254512 71.3109524994367 32.3596667759399 93.7626861046662 54.7192532530049
"36035_at" 3336.41068983434 3294.98466118461 1706.14343304812 1476.58982841719 3625.35758703203 3374.23322302004 5311.74171729246 3131.6494268041
"36036_at" 202.057189593002 264.629058045228 189.745622012647 192.112150575071 3131.18226394562 3029.38244457764 620.293961276797 642.736462856705
"36037_g_at" 277.20230720966 124.157691562132 410.078826609143 163.335990426425 2976.14449042441 2945.7715254586 156.851079546389 179.305747689358
"36040_at" 572.773782384922 478.771091333824 251.197380499637 190.893023925455 114.841485647393 75.2471147851915 47.8493290808442 85.6462908860627
"36042_at" 816.392860608535 1123.0015631114 625.384185201347 535.935999104853 43.8709657432969 37.92036677593 51.2132395550254 183.40550171582
"36043_at" 894.215897673065 905.813196828184 1932.14280287158 1537.59003012877 57.0058465915006 36.0686294005025 25.8818950361964 69.0493933079707
"36044_at" 1074.29823019256 930.226489513028 1045.46398875811 1209.42777157107 459.929233472328 973.909137295637 759.842132501272 1037.327485573
"36045_at" 11.3026898973322 29.4372193960318 15.0199614758085 94.7857316665676 57.6264497472878 38.3244991725269 5.21675617158145 17.1742284996425
"36046_at" 441.78032530526 362.664581068731 325.956829257174 440.339337775056 126.430937520489 165.386948972363 238.866784025511 155.290759954703
"36047_at" 97.8141181820812 44.221277538408 213.469258801243 187.129620022104 92.8613972109627 39.738857176487 17.1162399112064 13.8770034546982
"36048_at" 222.41863449046 155.047116014966 463.889572066343 307.139395698226 115.367896758936 119.889979219648 62.7653341472792 16.6233496973029
"36049_at" 6035.00127056662 6563.5481236833 2178.41930736551 2451.48133243863 83.0750490000735 237.98232259309 46.5148315661982 146.533569972429
"36050_at" 310.80894996825 355.786345422668 222.509823877039 207.247345653711 164.748331608554 129.857859935061 144.550890490492 275.31514799429
"36051_s_at" 753.806344528539 540.458617055577 810.074758975848 650.186338980019 949.713926168578 730.558438765259 342.966345849036 784.623321633803
"36052_at" 240.082126198795 262.945568001783 515.501866994922 551.282621057163 727.618129620697 635.449370492731 250.925333805651 342.672336976818
"36053_at" 466.609358772927 425.682571578215 367.1590593893 337.702655072749 611.516357514037 584.105534612658 482.503291318707 278.508496553743
"36054_at" 172.881365437094 264.138647843498 324.618522376388 457.82315925185 48.9897165698991 186.638868281286 63.2626215825107 30.4053076565421
"36056_g_at" 153.422179681897 60.8154343434706 414.587697204684 262.251811771751 414.804641136863 362.772366823147 215.290854029232 360.555502733869
"36057_at" 297.855344781964 173.149502174773 210.36323743014 194.226314178258 10.0908367115017 13.6832823707846 14.8649120492965 11.5629714864557
"36058_at" 512.341628358493 446.590138968553 541.692878185217 454.936193809325 1005.64837452006 830.915183936882 1148.4967783855 952.762670614444
"36059_at" 337.721822339139 469.845715053153 311.830264904495 329.56239269454 42.7902022322988 67.7202048076688 39.366561257944 72.0048464443485
"36060_at" 192.792605183386 230.204286944684 458.695594222363 408.546300956661 169.586313146621 320.821599797849 288.657619375815 189.730692026301
"36061_at" 292.15020097932 248.226218311112 547.140852160089 557.648590398194 70.6630243612019 90.8643157787568 118.364897015356 23.0419147073505
"36062_at" 395.204707275731 402.431124464849 301.025527760375 273.59798641683 311.5706329547 243.431713766728 552.101309997487 632.413204862606
"36065_at" 499.23137057831 442.689910284486 889.186712574157 942.477194839343 102.558422650563 176.725068532728 58.9488958856054 32.6692705999598
"36066_at" 153.918670742696 148.196967082528 190.088251928229 182.437099472223 30.5196195570755 47.1482196495109 52.3602135135425 10.7712946525485
"36069_at" 306.156434613193 256.611988549482 814.351159542678 1049.93105667313 34.7194142182803 143.026221768405 25.8039222267893 32.2411178550438
